,name,distance,latitude,longitude,api,query
17736,Big Brothers Gourmet Pizza,123,43.726901698216764,-79.22920396582664,foursquare,restaurant
17737,Seraphia Inspired Cuisine,277,43.726901698216764,-79.22920396582664,foursquare,restaurant
17738,Pizza Pizza,691,43.726901698216764,-79.22920396582664,foursquare,restaurant
17739,One Jerk,755,43.726901698216764,-79.22920396582664,foursquare,restaurant
17740,Big Boys Burgers,807,43.726901698216764,-79.22920396582664,foursquare,restaurant
17741,Double Double Pizza & Chicken,823,43.726901698216764,-79.22920396582664,foursquare,restaurant
17742,Wild Wing,879,43.726901698216764,-79.22920396582664,foursquare,restaurant
17743,Playa Cabana,310,43.67794376009951,-79.39836278587889,foursquare,restaurant
17744,Joso's,387,43.67794376009951,-79.39836278587889,foursquare,restaurant
17745,Scaramouche Restaurant Pasta Bar & Grill,383,43.67794376009951,-79.39836278587889,foursquare,restaurant
17746,MIMI Chinese,381,43.67794376009951,-79.39836278587889,foursquare,restaurant
17747,5 Elements Espresso,507,43.67794376009951,-79.39836278587889,foursquare,restaurant
17748,Sotto Sotto Restaurant,510,43.67794376009951,-79.39836278587889,foursquare,restaurant
17749,Terroni,665,43.67794376009951,-79.39836278587889,foursquare,restaurant
17750,Ezra's Pound,677,43.67794376009951,-79.39836278587889,foursquare,restaurant
17751,Quanto Basta,640,43.67794376009951,-79.39836278587889,foursquare,restaurant
17752,Black Camel,730,43.67794376009951,-79.39836278587889,foursquare,restaurant
17753,Fix Coffee + Bikes,209,43.64309687937765,-79.42875613770637,foursquare,restaurant
17754,Rustic Cosmo Cafe,156,43.64309687937765,-79.42875613770637,foursquare,restaurant
17755,Mabel's Bakery,305,43.64309687937765,-79.42875613770637,foursquare,restaurant
17756,Nunu Ethopian Fusion,253,43.64309687937765,-79.42875613770637,foursquare,restaurant
17757,Miss Thing's,309,43.64309687937765,-79.42875613770637,foursquare,restaurant
17758,Drake Cafe,316,43.64309687937765,-79.42875613770637,foursquare,restaurant
17759,Hello 123,421,43.64309687937765,-79.42875613770637,foursquare,restaurant
17760,Ravi Soups,398,43.64309687937765,-79.42875613770637,foursquare,restaurant
17761,Pizzeria Badiali,544,43.64309687937765,-79.42875613770637,foursquare,restaurant
17762,Capital Espresso,524,43.64309687937765,-79.42875613770637,foursquare,restaurant
17763,Red Lobster,109,43.65535077845705,-79.38345966759798,foursquare,restaurant
17764,JOEY Eaton Centre,151,43.65535077845705,-79.38345966759798,foursquare,restaurant
17765,The Queen and Beaver Public House,235,43.65535077845705,-79.38345966759798,foursquare,restaurant
17766,Trattoria Mercatto,223,43.65535077845705,-79.38345966759798,foursquare,restaurant
17767,Eggspectation Bell Trinity Square,272,43.65535077845705,-79.38345966759798,foursquare,restaurant
17768,Chipotle Mexican Grill,264,43.65535077845705,-79.38345966759798,foursquare,restaurant
17769,Blaze Pizza,305,43.65535077845705,-79.38345966759798,foursquare,restaurant
17770,Five Guys Burgers & Fries,287,43.65535077845705,-79.38345966759798,foursquare,restaurant
17771,Paramount Fine Foods,260,43.65535077845705,-79.38345966759798,foursquare,restaurant
17772,Salad King,290,43.65535077845705,-79.38345966759798,foursquare,restaurant
17773,Ono Poke Bar,249,43.64125616419211,-79.41502994047545,foursquare,restaurant
17774,Oyster Boy,434,43.64125616419211,-79.41502994047545,foursquare,restaurant
17775,Mildred's Temple Kitchen,429,43.64125616419211,-79.41502994047545,foursquare,restaurant
17776,Cafe Neon,491,43.64125616419211,-79.41502994047545,foursquare,restaurant
17777,Local Liberty Village,454,43.64125616419211,-79.41502994047545,foursquare,restaurant
17778,Pizza Nova,264,43.64125616419211,-79.41502994047545,foursquare,restaurant
17779,Forno Cultura,572,43.64125616419211,-79.41502994047545,foursquare,restaurant
17780,Noce,563,43.64125616419211,-79.41502994047545,foursquare,restaurant
17781,Union Restaurant,626,43.64125616419211,-79.41502994047545,foursquare,restaurant
17782,My Roti Place,274,43.64125616419211,-79.41502994047545,foursquare,restaurant
17783,Ramen Isshin,74,43.6476,-79.4015,foursquare,restaurant
17784,Campechano,202,43.6476,-79.4015,foursquare,restaurant
17785,Chubby's Jamaican Kitchen,257,43.6476,-79.4015,foursquare,restaurant
17786,Gusto 101,306,43.6476,-79.4015,foursquare,restaurant
17787,Impact Kitchen,312,43.6476,-79.4015,foursquare,restaurant
17788,Buca,324,43.6476,-79.4015,foursquare,restaurant
17789,Wilbur Mexicana,369,43.6476,-79.4015,foursquare,restaurant
17790,Anejo,353,43.6476,-79.4015,foursquare,restaurant
17791,The Keg,363,43.6476,-79.4015,foursquare,restaurant
17792,Banh Mi Boys,390,43.6476,-79.4015,foursquare,restaurant
17793,Flaming Stove,225,43.6962750705313,-79.39629396191867,foursquare,restaurant
17794,Second Cup Coffee Co,153,43.6962750705313,-79.39629396191867,foursquare,restaurant
17795,Tabule Restaurant,521,43.6962750705313,-79.39629396191867,foursquare,restaurant
17796,La Salumeria,557,43.6962750705313,-79.39629396191867,foursquare,restaurant
17797,Balsamico,585,43.6962750705313,-79.39629396191867,foursquare,restaurant
17798,Little Sister,590,43.6962750705313,-79.39629396191867,foursquare,restaurant
17799,Red Lantern Pub,587,43.6962750705313,-79.39629396191867,foursquare,restaurant
17800,Palate Cafe,610,43.6962750705313,-79.39629396191867,foursquare,restaurant
17801,Union Social Eatery,937,43.6962750705313,-79.39629396191867,foursquare,restaurant
17802,Daeco Sushi,939,43.6962750705313,-79.39629396191867,foursquare,restaurant
17803,The Keg Steakhouse + Bar,162,43.70430959999999,-79.39728149999999,foursquare,restaurant
17804,Balsamico,311,43.70430959999999,-79.39728149999999,foursquare,restaurant
17805,Little Sister,306,43.70430959999999,-79.39728149999999,foursquare,restaurant
17806,La Salumeria,339,43.70430959999999,-79.39728149999999,foursquare,restaurant
17807,Kinton Ramen,351,43.70430959999999,-79.39728149999999,foursquare,restaurant
17808,Bar Buca - Yonge & Eglinton,355,43.70430959999999,-79.39728149999999,foursquare,restaurant
17809,Tabule Restaurant,375,43.70430959999999,-79.39728149999999,foursquare,restaurant
17810,Fit For Life,334,43.70430959999999,-79.39728149999999,foursquare,restaurant
17811,La Carnita,422,43.70430959999999,-79.39728149999999,foursquare,restaurant
17812,Pai Uptown,484,43.70430959999999,-79.39728149999999,foursquare,restaurant
17813,Tabule Restaurant,790,43.69711160305226,-79.40537298227844,foursquare,restaurant
17814,Balsamico,820,43.69711160305226,-79.40537298227844,foursquare,restaurant
17815,La Salumeria,807,43.69711160305226,-79.40537298227844,foursquare,restaurant
17816,Little Sister,823,43.69711160305226,-79.40537298227844,foursquare,restaurant
17817,Flaming Stove,777,43.69711160305226,-79.40537298227844,foursquare,restaurant
17818,The Abbot on Eglinton,979,43.69711160305226,-79.40537298227844,foursquare,restaurant
17819,Phipps Bakery Cafe,905,43.69711160305226,-79.40537298227844,foursquare,restaurant
17820,Tokyo Sushi,888,43.69711160305226,-79.40537298227844,foursquare,restaurant
17821,Burger Shack,862,43.69711160305226,-79.40537298227844,foursquare,restaurant
17822,Sake Bar Kushi,877,43.69711160305226,-79.40537298227844,foursquare,restaurant
17823,Pomarosa Coffee Shop & Kitchen,265,43.683707880653344,-79.32262453633885,foursquare,restaurant
17824,Local 1794,318,43.683707880653344,-79.32262453633885,foursquare,restaurant
17825,Rendez-Vous,415,43.683707880653344,-79.32262453633885,foursquare,restaurant
17826,The Wren,459,43.683707880653344,-79.32262453633885,foursquare,restaurant
17827,Red Rocket Coffee,498,43.683707880653344,-79.32262453633885,foursquare,restaurant
17828,Morgans on the Danforth,640,43.683707880653344,-79.32262453633885,foursquare,restaurant
17829,Bodega Henriette,883,43.683707880653344,-79.32262453633885,foursquare,restaurant
17830,Brick Farm Breakfast,908,43.683707880653344,-79.32262453633885,foursquare,restaurant
17831,Gyoko Sushi & Bar,963,43.683707880653344,-79.32262453633885,foursquare,restaurant
17832,Sandy's Restaurant,997,43.683707880653344,-79.32262453633885,foursquare,restaurant
17833,Kinton Ramen,112,43.7063279,-79.3962499,foursquare,restaurant
17834,The Keg Steakhouse + Bar,150,43.7063279,-79.3962499,foursquare,restaurant
17835,La Carnita,194,43.7063279,-79.3962499,foursquare,restaurant
17836,Istanbul Cafe & Espresso Bar,310,43.7063279,-79.3962499,foursquare,restaurant
17837,Pai Uptown,315,43.7063279,-79.3962499,foursquare,restaurant
17838,Panago Pizza Inc,359,43.7063279,-79.3962499,foursquare,restaurant
17839,Stock T.C,399,43.7063279,-79.3962499,foursquare,restaurant
17840,La Vecchia Ristorante,483,43.7063279,-79.3962499,foursquare,restaurant
17841,Balsamico,540,43.7063279,-79.3962499,foursquare,restaurant
17842,Crosstown Coffee Bar,259,43.7063279,-79.3962499,foursquare,restaurant
17843,Impact Kitchen,68,43.64600446255825,-79.39877642209017,foursquare,restaurant
17844,Wilbur Mexicana,123,43.64600446255825,-79.39877642209017,foursquare,restaurant
17845,Porchetta & Co,156,43.64600446255825,-79.39877642209017,foursquare,restaurant
17846,The Keg,140,43.64600446255825,-79.39877642209017,foursquare,restaurant
17847,Chubby's Jamaican Kitchen,160,43.64600446255825,-79.39877642209017,foursquare,restaurant
17848,Gusto 101,164,43.64600446255825,-79.39877642209017,foursquare,restaurant
17849,Campechano,170,43.64600446255825,-79.39877642209017,foursquare,restaurant
17850,Cibo Wine Bar,153,43.64600446255825,-79.39877642209017,foursquare,restaurant
17851,Anejo,178,43.64600446255825,-79.39877642209017,foursquare,restaurant
17852,Buca,187,43.64600446255825,-79.39877642209017,foursquare,restaurant
17853,Hello 123,30,43.64299174164139,-79.42355911563249,foursquare,restaurant
17854,Ravi Soups,27,43.64299174164139,-79.42355911563249,foursquare,restaurant
17855,Mabel's Bakery,112,43.64299174164139,-79.42355911563249,foursquare,restaurant
17856,Drake Cafe,101,43.64299174164139,-79.42355911563249,foursquare,restaurant
17857,Nunu Ethopian Fusion,166,43.64299174164139,-79.42355911563249,foursquare,restaurant
17858,Forno Cultura,237,43.64299174164139,-79.42355911563249,foursquare,restaurant
17859,Levetto,206,43.64299174164139,-79.42355911563249,foursquare,restaurant
17860,Cafe Neon,337,43.64299174164139,-79.42355911563249,foursquare,restaurant
17861,Pizzeria Badiali,365,43.64299174164139,-79.42355911563249,foursquare,restaurant
17862,Fix Coffee + Bikes,437,43.64299174164139,-79.42355911563249,foursquare,restaurant
17863,Wendy's,323,43.65727549739014,-79.32661544194183,foursquare,restaurant
17864,Yaya,509,43.65727549739014,-79.32661544194183,foursquare,restaurant
17865,Greta Solomon's,646,43.65727549739014,-79.32661544194183,foursquare,restaurant
17866,Descendant Detroit Style Pizza,769,43.65727549739014,-79.32661544194183,foursquare,restaurant
17867,Gio Rana's Really Really Nice Restaurant,742,43.65727549739014,-79.32661544194183,foursquare,restaurant
17868,Completo,837,43.65727549739014,-79.32661544194183,foursquare,restaurant
17869,Kibo Sushi House,769,43.65727549739014,-79.32661544194183,foursquare,restaurant
17870,Omnia Coffee Roasters,757,43.65727549739014,-79.32661544194183,foursquare,restaurant
17871,Hanoi 3 Seasons,841,43.65727549739014,-79.32661544194183,foursquare,restaurant
17872,Ascari Enoteca,887,43.65727549739014,-79.32661544194183,foursquare,restaurant
17873,Morgans on the Danforth,658,43.6869867251666,-79.33478198280335,foursquare,restaurant
17874,Red Rocket Coffee,720,43.6869867251666,-79.33478198280335,foursquare,restaurant
17875,The Wren,736,43.6869867251666,-79.33478198280335,foursquare,restaurant
17876,Al-Mandi Restaurant,686,43.6869867251666,-79.33478198280335,foursquare,restaurant
17877,Rendez-Vous,761,43.6869867251666,-79.33478198280335,foursquare,restaurant
17878,Sala Modern Thai Kitchen & Bar,654,43.6869867251666,-79.33478198280335,foursquare,restaurant
17879,Lalibela Cuisine,627,43.6869867251666,-79.33478198280335,foursquare,restaurant
17880,North Pole Bakery,653,43.6869867251666,-79.33478198280335,foursquare,restaurant
17881,Ritz Restaurant,796,43.6869867251666,-79.33478198280335,foursquare,restaurant
17882,Pomarosa Coffee Shop & Kitchen,832,43.6869867251666,-79.33478198280335,foursquare,restaurant
17883,Sugo,109,43.659229181580976,-79.44320901022282,foursquare,restaurant
17884,Propeller Coffee Co,153,43.659229181580976,-79.44320901022282,foursquare,restaurant
17885,Brock Sandwich,220,43.659229181580976,-79.44320901022282,foursquare,restaurant
17886,Home Baking Co,270,43.659229181580976,-79.44320901022282,foursquare,restaurant
17887,Cafe Neon,401,43.659229181580976,-79.44320901022282,foursquare,restaurant
17888,Donna’s,388,43.659229181580976,-79.44320901022282,foursquare,restaurant
17889,Cantanhede O Bairradino,386,43.659229181580976,-79.44320901022282,foursquare,restaurant
17890,Pancho's Bakery,629,43.659229181580976,-79.44320901022282,foursquare,restaurant
17891,La Tortilleria,654,43.659229181580976,-79.44320901022282,foursquare,restaurant
17892,Forno Cultura Moca,540,43.659229181580976,-79.44320901022282,foursquare,restaurant
17893,Bakery on the Go,92,43.71161098023304,-79.28055565662231,foursquare,restaurant
17894,Cafe on the go,101,43.71161098023304,-79.28055565662231,foursquare,restaurant
17895,Pizza Hut,836,43.71161098023304,-79.28055565662231,foursquare,restaurant
17896,Lageez,825,43.71161098023304,-79.28055565662231,foursquare,restaurant
17897,Jumbo Hamburger,828,43.71161098023304,-79.28055565662231,foursquare,restaurant
17898,Hung-Wang Foods Inc,878,43.71161098023304,-79.28055565662231,foursquare,restaurant
17899,Domino's Pizza,983,43.71161098023304,-79.28055565662231,foursquare,restaurant
17900,Adi Biryani & Kabab House,1014,43.71161098023304,-79.28055565662231,foursquare,restaurant
17901,McDonald's,486,43.745311037002566,-79.20970650787817,foursquare,restaurant
17902,Desi Taste,515,43.745311037002566,-79.20970650787817,foursquare,restaurant
17903,Pizza Nova,769,43.745311037002566,-79.20970650787817,foursquare,restaurant
17904,Domino's Pizza,967,43.745311037002566,-79.20970650787817,foursquare,restaurant
17905,Pizza Pizza,1979,43.745311037002566,-79.20970650787817,foursquare,restaurant
17906,Ki Modern Japanese + Bar,40,43.647259000000005,-79.379878,foursquare,restaurant
17907,Canoe Restaurant & Bar,117,43.647259000000005,-79.379878,foursquare,restaurant
17908,Chotto Matte,124,43.647259000000005,-79.379878,foursquare,restaurant
17909,Mos Mos Coffee,135,43.647259000000005,-79.379878,foursquare,restaurant
17910,King Taps,221,43.647259000000005,-79.379878,foursquare,restaurant
17911,Cactus Club Cafe,292,43.647259000000005,-79.379878,foursquare,restaurant
17912,Biff's Bistro,284,43.647259000000005,-79.379878,foursquare,restaurant
17913,Beer Bistro,320,43.647259000000005,-79.379878,foursquare,restaurant
17914,Cantina Mercatto,283,43.647259000000005,-79.379878,foursquare,restaurant
17915,Hy's Steakhouse & Cocktail Bar,349,43.647259000000005,-79.379878,foursquare,restaurant
17916,Tea N Bannock,82,43.67036917803197,-79.32782698645094,foursquare,restaurant
17917,Le Conciliabule,110,43.67036917803197,-79.32782698645094,foursquare,restaurant
17918,Maha's Fine Egyptian Cuisine,162,43.67036917803197,-79.32782698645094,foursquare,restaurant
17919,Lahore Tikka House,289,43.67036917803197,-79.32782698645094,foursquare,restaurant
17920,Blondies Pizza,434,43.67036917803197,-79.32782698645094,foursquare,restaurant
17921,Pilot Coffee Roasters,420,43.67036917803197,-79.32782698645094,foursquare,restaurant
17922,Motimahal Restaurant Ltd,470,43.67036917803197,-79.32782698645094,foursquare,restaurant
17923,Udupi Palace,576,43.67036917803197,-79.32782698645094,foursquare,restaurant
17924,Lake Inez,619,43.67036917803197,-79.32782698645094,foursquare,restaurant
17925,Hakka Wow,505,43.67036917803197,-79.32782698645094,foursquare,restaurant
17926,Toca,144,43.6458569,-79.38536540000001,foursquare,restaurant
17927,Scaddabush Italian Kitchen & Bar,124,43.6458569,-79.38536540000001,foursquare,restaurant
17928,The Shore Club,113,43.6458569,-79.38536540000001,foursquare,restaurant
17929,Jack Astor's,136,43.6458569,-79.38536540000001,foursquare,restaurant
17930,Sunset Grill,174,43.6458569,-79.38536540000001,foursquare,restaurant
17931,Sam James Coffee Bar,239,43.6458569,-79.38536540000001,foursquare,restaurant
17932,Kellys Landing,205,43.6458569,-79.38536540000001,foursquare,restaurant
17933,Pizzeria Libretto,275,43.6458569,-79.38536540000001,foursquare,restaurant
17934,Byblos,292,43.6458569,-79.38536540000001,foursquare,restaurant
17935,Minami,267,43.6458569,-79.38536540000001,foursquare,restaurant
17936,Le Petit Dejeuner,25,43.650955200000006,-79.3707,foursquare,restaurant
17937,The Black Canary Espresso Bar,203,43.650955200000006,-79.3707,foursquare,restaurant
17938,The George Street Diner,232,43.650955200000006,-79.3707,foursquare,restaurant
17939,Paddington's Pump,234,43.650955200000006,-79.3707,foursquare,restaurant
17940,Bellissimo Pizzaria & Ristorante,294,43.650955200000006,-79.3707,foursquare,restaurant
17941,Balzacs Coffee Ltd,291,43.650955200000006,-79.3707,foursquare,restaurant
17942,Gyu-Kaku BBQ,346,43.650955200000006,-79.3707,foursquare,restaurant
