,name,rating,review_count,distance,latitude,longitude,total,api,query
2920,FAMO Sandwiches,4.5,34,324.4521338714747,43.651118,-79.369411,621,yelp,restaurant
2921,Laylak Lebanese Cuisine,4.0,13,546.6301499696332,43.651118,-79.369411,621,yelp,restaurant
2922,Food 88,4.5,10,110.06505810239457,43.651118,-79.369411,621,yelp,restaurant
2923,The Carbon Bar,4.0,418,490.09992936223586,43.651118,-79.369411,621,yelp,restaurant
2924,Le Petit Déjeuner,3.5,386,84.86373973639299,43.651118,-79.369411,621,yelp,restaurant
2925,Adobar,5.0,5,791.661018876883,43.651118,-79.369411,621,yelp,restaurant
2926,Rikki Tikki,5.0,27,471.40430281640994,43.6571,-79.4056,696,yelp,restaurant
2927,Pho Ha Noi,4.0,5,60.51748923277284,43.6571,-79.4056,696,yelp,restaurant
2928,Rasa,4.5,330,644.56104883299,43.6571,-79.4056,696,yelp,restaurant
2929,Kiss My Pans,4.5,15,611.0711338038627,43.6571,-79.4056,696,yelp,restaurant
2930,Midnight Market,4.5,11,146.437614403508,43.6571,-79.4056,696,yelp,restaurant
2931,Seven Lives Tacos y Mariscos,4.5,1484,482.2493710282589,43.6571,-79.4056,696,yelp,restaurant
2932,Ohiru Cafe,4.5,36,75.85334185257051,43.6571,-79.4056,696,yelp,restaurant
2933,Liu,4.5,9,477.0561561893607,43.6571,-79.4056,696,yelp,restaurant
2934,The Cottage Cheese,4.5,22,240.53449515823317,43.6571,-79.4056,696,yelp,restaurant
2935,The Arch Café,4.5,18,254.45282440419422,43.6571,-79.4056,696,yelp,restaurant
2936,Her Father's Cider Bar & Kitchen,4.5,193,587.0860062515655,43.6571,-79.4056,696,yelp,restaurant
2937,Hawker,5.0,39,263.93162362096314,43.6571,-79.4056,696,yelp,restaurant
2938,The Pomegranate Restaurant,4.0,197,112.4870576888155,43.6571,-79.4056,696,yelp,restaurant
2939,Sue Fung's Dim Sum Canteen,4.0,25,111.12109447176553,43.6571,-79.4056,696,yelp,restaurant
2940,Ramen Isshin,4.5,819,135.8298983689786,43.6571,-79.4056,696,yelp,restaurant
2941,Hacienda las Américas,4.0,70,120.36228373150338,43.6571,-79.4056,696,yelp,restaurant
2942,Sampo Japanese Bar and Restaurant,5.0,1,76.2180217462728,43.6571,-79.4056,696,yelp,restaurant
2943,DaiLo,4.0,326,371.6928801602315,43.6571,-79.4056,696,yelp,restaurant
2944,Bar Raval,4.0,322,376.32269818728577,43.6571,-79.4056,696,yelp,restaurant
2945,Otto's Berlin Döner,4.0,276,232.5878632205876,43.6571,-79.4056,696,yelp,restaurant
2946,Pai Northern Thai Kitchen,4.5,3503,668.5782842006465,43.652823,-79.393388,1200,yelp,restaurant
2947,Holy Cow Japanese Steakhouse,4.5,163,345.3870375965737,43.652823,-79.393388,1200,yelp,restaurant
2948,Yuugi Izakaya,4.5,83,331.8161089467824,43.652823,-79.393388,1200,yelp,restaurant
2949,Aloette,4.5,305,517.4917146405564,43.652823,-79.393388,1200,yelp,restaurant
2950,Mira,4.5,273,1001.3967064108062,43.652823,-79.393388,1200,yelp,restaurant
2951,Rikki Tikki,5.0,27,666.344009069522,43.652823,-79.393388,1200,yelp,restaurant
2952,Mogouyan Hand-Pulled Noodles,4.5,76,785.190582214826,43.652823,-79.393388,1200,yelp,restaurant
2953,Byblos,4.5,912,723.7035248639371,43.652823,-79.393388,1200,yelp,restaurant
2954,Juicy Dumpling,4.5,637,418.29434637243423,43.652823,-79.393388,1200,yelp,restaurant
2955,Soya Mandarin Kitchen,4.0,38,337.152276024234,43.652823,-79.393388,1200,yelp,restaurant
2956,Dzo Viet Eatery,4.0,161,221.0713877424574,43.652823,-79.393388,1200,yelp,restaurant
2957,Manpuku Japanese Eatery,4.0,519,222.42948887564805,43.652823,-79.393388,1200,yelp,restaurant
2958,Hong Kong Bistro Cafe,4.0,118,287.8357262217464,43.652823,-79.393388,1200,yelp,restaurant
2959,Seven Lives Tacos y Mariscos,4.5,1484,625.9840544886215,43.652823,-79.393388,1200,yelp,restaurant
2960,Kung Fu Beef Chinese BBQ 真牛中式烤肉,4.5,13,266.4067306910341,43.652823,-79.393388,1200,yelp,restaurant
2961,Wok Theory,4.5,6,445.41696679558544,43.652823,-79.393388,1200,yelp,restaurant
2962,Omai Restaurant,4.0,126,374.79782893575674,43.652823,-79.393388,1200,yelp,restaurant
2963,Good Brothers BBQ,4.5,9,294.96188292818016,43.652823,-79.393388,1200,yelp,restaurant
2964,Gusto 101,4.0,1154,1032.661936352139,43.652823,-79.393388,1200,yelp,restaurant
2965,Ikkousha Ramen,4.5,314,471.3064074532596,43.652823,-79.393388,1200,yelp,restaurant
2966,Lao Lao Bar,4.5,51,148.74481740122684,43.665527000000004,-79.387499,650,yelp,restaurant
2967,The Bar Jokbal Night Market,4.0,5,290.03200574521605,43.665527000000004,-79.387499,650,yelp,restaurant
2968,Clay Restaurant,4.0,22,536.9043425767859,43.665527000000004,-79.387499,650,yelp,restaurant
2969,Okonomi House Restaurant,4.0,320,310.9649333920035,43.665527000000004,-79.387499,650,yelp,restaurant
2970,Horangee Sikdang,4.5,44,674.3187560225949,43.665527000000004,-79.387499,650,yelp,restaurant
2971,Pearl Yorkville,4.0,4,367.5969849027778,43.665527000000004,-79.387499,650,yelp,restaurant
2972,Trattoria Nervosa,4.0,411,677.1352251808034,43.665527000000004,-79.387499,650,yelp,restaurant
2973,Mabu Generation,4.0,59,219.98486673570494,43.665527000000004,-79.387499,650,yelp,restaurant
2974,156 Cumberland,4.5,24,677.9940328285497,43.665527000000004,-79.387499,650,yelp,restaurant
2975,Sang-Ji Fried Bao,4.5,13,367.90579449520294,43.665527000000004,-79.387499,650,yelp,restaurant
2976,Mogouyan Hand-Pulled Noodles,4.0,93,444.00060903109613,43.665527000000004,-79.387499,650,yelp,restaurant
2977,Koyoi Restaurant & Bar,4.0,135,207.59596084071484,43.665527000000004,-79.387499,650,yelp,restaurant
2978,Egg Club Wellesley,4.5,39,318.0654213449801,43.665527000000004,-79.387499,650,yelp,restaurant
2979,Katsuya,4.5,503,933.6057093254798,43.665527000000004,-79.387499,650,yelp,restaurant
2980,Eataly Toronto,3.5,296,466.4064367294735,43.665527000000004,-79.387499,650,yelp,restaurant
2981,Sunny Taiwanese Breakfast,4.0,1,205.19853514925268,43.665527000000004,-79.387499,650,yelp,restaurant
2982,Miss Fu In Chengdu,4.0,8,274.4482606914601,43.665527000000004,-79.387499,650,yelp,restaurant
2983,A BBQ House,5.0,1,227.05018778591102,43.665527000000004,-79.387499,650,yelp,restaurant
2984,Cafe Landwer - Yonge & Bloor,4.0,78,555.3825783458005,43.665527000000004,-79.387499,650,yelp,restaurant
2985,KINKA IZAKAYA ORIGINAL,4.0,1819,894.631184052333,43.665527000000004,-79.387499,650,yelp,restaurant
2986,Katsuya,4.5,503,254.47440917234377,43.6582,-79.3768,908,yelp,restaurant
2987,KINKA IZAKAYA ORIGINAL,4.0,1819,299.5178584437974,43.6582,-79.3768,908,yelp,restaurant
2988,Som Tum Jinda,4.0,13,249.545184372687,43.6582,-79.3768,908,yelp,restaurant
2989,Horangee Sikdang,4.5,44,537.923014714238,43.6582,-79.3768,908,yelp,restaurant
2990,Mogouyan Hand-Pulled Noodles,4.5,76,677.1334682811917,43.6582,-79.3768,908,yelp,restaurant
2991,Adobar,5.0,5,237.6328070632595,43.6582,-79.3768,908,yelp,restaurant
2992,The Senator,4.0,495,324.61738431178907,43.6582,-79.3768,908,yelp,restaurant
2993,Gyukatsu Kyoto Katsugyu,4.0,156,148.76145691074933,43.6582,-79.3768,908,yelp,restaurant
2994,Richmond Station,4.5,908,785.0214360364089,43.6582,-79.3768,908,yelp,restaurant
2995,Sinjeon Topokki,4.5,8,365.4672221848741,43.6582,-79.3768,908,yelp,restaurant
2996,Haidilao Hot Pot,5.0,34,465.9303580774052,43.6582,-79.3768,908,yelp,restaurant
2997,The Rabbit Hole,4.0,38,934.9574486095008,43.6582,-79.3768,908,yelp,restaurant
2998,Hana Don,4.5,22,683.1324416919191,43.6582,-79.3768,908,yelp,restaurant
2999,Daldongnae Korean BBQ - Dundas Square,4.5,12,376.9070801927012,43.6582,-79.3768,908,yelp,restaurant
3000,The Queen And Beaver Public House,4.0,413,532.5320927890536,43.6582,-79.3768,908,yelp,restaurant
3001,Cafe Oro Di Napoli,4.5,102,840.716019141137,43.6582,-79.3768,908,yelp,restaurant
3002,Pearl Diver,4.0,632,776.4251109555322,43.6582,-79.3768,908,yelp,restaurant
3003,Hendriks Restaurant & Bar,4.0,120,584.198827804106,43.6582,-79.3768,908,yelp,restaurant
3004,Gurume Sushi,5.0,56,489.7254880291722,43.6582,-79.3768,908,yelp,restaurant
3005,Moon Palace,4.0,63,502.89470465961415,43.6582,-79.3768,908,yelp,restaurant
3006,Papyrus,5.0,52,672.9164749019211,43.671172,-79.354704,158,yelp,restaurant
3007,Dine & Dim,4.5,28,691.487394346535,43.671172,-79.354704,158,yelp,restaurant
3008,Chiang Mai Thai Kitchen,4.5,24,680.2538863616481,43.671172,-79.354704,158,yelp,restaurant
3009,Wynona,4.5,62,938.9611570920836,43.671172,-79.354704,158,yelp,restaurant
3010,Pantheon Restaurant,4.0,350,751.0469008959174,43.671172,-79.354704,158,yelp,restaurant
3011,Judaline,5.0,5,656.2173575500634,43.671172,-79.354704,158,yelp,restaurant
3012,Sidebar,4.0,24,612.9501145583866,43.671172,-79.354704,158,yelp,restaurant
3013,Supreme Taste,5.0,14,703.2978199412232,43.671172,-79.354704,158,yelp,restaurant
3014,O’SOMAE,4.5,30,684.3140249635453,43.671172,-79.354704,158,yelp,restaurant
3015,Oji Seichi,4.0,38,690.7400610010651,43.671172,-79.354704,158,yelp,restaurant
3016,Stock In Trade,4.5,31,648.5491871109458,43.671172,-79.354704,158,yelp,restaurant
3017,El Charro,4.0,89,748.6839084348285,43.671172,-79.354704,158,yelp,restaurant
3018,Herby Restaurant,4.5,36,739.8623650359402,43.671172,-79.354704,158,yelp,restaurant
3019,Batifole Restaurant,4.0,84,768.2831720555546,43.671172,-79.354704,158,yelp,restaurant
3020,Completo,4.5,15,734.2870774718738,43.671172,-79.354704,158,yelp,restaurant
3021,Farside,4.5,11,635.8185439868985,43.671172,-79.354704,158,yelp,restaurant
3022,Factory Girl,3.5,117,615.3073569382938,43.671172,-79.354704,158,yelp,restaurant
3023,Momo Hut & Gardens,4.5,124,737.8198655450169,43.671172,-79.354704,158,yelp,restaurant
3024,Allen's,3.0,213,620.3577170064627,43.671172,-79.354704,158,yelp,restaurant
3025,RYUS Noodle Bar,4.0,392,747.7928202618474,43.671172,-79.354704,158,yelp,restaurant
3026,Papyrus,5.0,52,272.3224994165259,43.677076,-79.35667,117,yelp,restaurant
3027,Chiang Mai Thai Kitchen,4.5,24,300.0881718717874,43.677076,-79.35667,117,yelp,restaurant
3028,Pantheon Restaurant,4.0,350,430.8463647970378,43.677076,-79.35667,117,yelp,restaurant
3029,El Charro,4.0,89,188.05012777898784,43.677076,-79.35667,117,yelp,restaurant
3030,Sidebar,4.0,24,74.54099144926512,43.677076,-79.35667,117,yelp,restaurant
3031,Allen's,3.0,213,89.42156327344118,43.677076,-79.35667,117,yelp,restaurant
3032,Mezes,4.0,264,529.868524704534,43.677076,-79.35667,117,yelp,restaurant
3033,Herby Restaurant,4.5,36,422.6554690638968,43.677076,-79.35667,117,yelp,restaurant
3034,Judaline,5.0,5,71.49220491903405,43.677076,-79.35667,117,yelp,restaurant
3035,Stock In Trade,4.5,31,227.76160674855888,43.677076,-79.35667,117,yelp,restaurant
3036,RYUS Noodle Bar,4.0,392,193.14173117340658,43.677076,-79.35667,117,yelp,restaurant
3037,Momo Hut & Gardens,4.5,124,428.58656837549177,43.677076,-79.35667,117,yelp,restaurant
3038,Factory Girl,3.5,117,67.14882428657545,43.677076,-79.35667,117,yelp,restaurant
3039,Tapas at Embrujo,3.5,101,166.25502343501336,43.677076,-79.35667,117,yelp,restaurant
3040,The Peoples Caribbean Dutchpot,3.5,26,187.96848543702146,43.677076,-79.35667,117,yelp,restaurant
3041,Off The Hook Fishbar,3.5,170,190.25872083014556,43.677076,-79.35667,117,yelp,restaurant
3042,Ramen Buta-Nibo,4.5,22,735.3861792557104,43.677076,-79.35667,117,yelp,restaurant
3043,The Broadview Diner,3.5,6,188.17327802815018,43.677076,-79.35667,117,yelp,restaurant
3044,Atlantis Authentic Greek Cuisine,4.0,58,695.2068478293091,43.677076,-79.35667,117,yelp,restaurant
3045,7 Numbers Danforth,3.5,109,227.38813237257003,43.677076,-79.35667,117,yelp,restaurant
3046,Athens Restaurant,4.0,91,142.62468338667253,43.680223,-79.344062,153,yelp,restaurant
3047,Trattoria Di Parma,4.5,9,218.16411093131083,43.680223,-79.344062,153,yelp,restaurant
3048,Ramen Buta-Nibo,4.5,22,365.72396072765235,43.680223,-79.344062,153,yelp,restaurant
3049,SugarKane,4.0,35,136.70761096250715,43.680223,-79.344062,153,yelp,restaurant
3050,Mezes,4.0,264,548.7216791246994,43.680223,-79.344062,153,yelp,restaurant
3051,Simone's Caribbean Restaurant,4.5,146,255.10050113049803,43.680223,-79.344062,153,yelp,restaurant
3052,Pantheon Restaurant,4.0,350,660.4039002373856,43.680223,-79.344062,153,yelp,restaurant
3053,Galata Restaurant,5.0,12,454.1230046331307,43.680223,-79.344062,153,yelp,restaurant
3054,Papyrus,5.0,52,817.2666487909037,43.680223,-79.344062,153,yelp,restaurant
3055,Boukan,4.5,16,166.88732229055387,43.680223,-79.344062,153,yelp,restaurant
3056,Souv Like,4.5,87,130.7579684152187,43.680223,-79.344062,153,yelp,restaurant
3057,Gianni's,4.5,3,444.79479111216807,43.680223,-79.344062,153,yelp,restaurant
3058,Herby Restaurant,4.5,36,671.1941643000906,43.680223,-79.344062,153,yelp,restaurant
3059,Atlantis Authentic Greek Cuisine,4.0,58,387.3055103889628,43.680223,-79.344062,153,yelp,restaurant
3060,El Venezolano,4.0,28,237.09138117478122,43.680223,-79.344062,153,yelp,restaurant
3061,Sakawa Coffee & Japanese Restaurant,4.0,117,352.236358187497,43.680223,-79.344062,153,yelp,restaurant
3062,Pizzeria Libretto Danforth,4.0,324,340.27427470035053,43.680223,-79.344062,153,yelp,restaurant
3063,Hanamaru,4.5,24,512.4161474370889,43.680223,-79.344062,153,yelp,restaurant
3064,Momo Hut & Gardens,4.5,124,667.834148668114,43.680223,-79.344062,153,yelp,restaurant
3065,Sinaloa Factory,4.0,19,354.4969125169765,43.680223,-79.344062,153,yelp,restaurant
3066,Ramen Buta-Nibo,4.5,22,112.36511831823523,43.678401,-79.346289,169,yelp,restaurant
3067,Pantheon Restaurant,4.0,350,419.1617016181892,43.678401,-79.346289,169,yelp,restaurant
3068,Mezes,4.0,264,319.66307332635034,43.678401,-79.346289,169,yelp,restaurant
3069,Papyrus,5.0,52,579.91969013125,43.678401,-79.346289,169,yelp,restaurant
3070,Athens Restaurant,4.0,91,235.30220965923144,43.678401,-79.346289,169,yelp,restaurant
3071,Trattoria Di Parma,4.5,9,391.3934615976858,43.678401,-79.346289,169,yelp,restaurant
3072,Simone's Caribbean Restaurant,4.5,146,47.01522441655855,43.678401,-79.346289,169,yelp,restaurant
3073,Herby Restaurant,4.5,36,428.6202433097513,43.678401,-79.346289,169,yelp,restaurant
3074,Soulas Modern Greek Cuisine,4.0,72,204.16908980734863,43.678401,-79.346289,169,yelp,restaurant
3075,Momo Hut & Gardens,4.5,124,423.7922337102865,43.678401,-79.346289,169,yelp,restaurant
3076,SugarKane,4.0,35,221.08643715717628,43.678401,-79.346289,169,yelp,restaurant
3077,Koh Samui,5.0,2,191.8754753168007,43.678401,-79.346289,169,yelp,restaurant
3078,Chiang Mai Thai Kitchen,4.5,24,552.5317607601497,43.678401,-79.346289,169,yelp,restaurant
3079,Pizzeria Libretto Danforth,4.0,324,107.48572243028771,43.678401,-79.346289,169,yelp,restaurant
3080,Atlantis Authentic Greek Cuisine,4.0,58,158.64895847934181,43.678401,-79.346289,169,yelp,restaurant
3081,Souv Like,4.5,87,143.57908253588425,43.678401,-79.346289,169,yelp,restaurant
3082,Tacos Moras,5.0,2,157.8809168630901,43.678401,-79.346289,169,yelp,restaurant
3083,Boukan,4.5,16,364.6420208455869,43.678401,-79.346289,169,yelp,restaurant
3084,Sinaloa Factory,4.0,19,101.2513025353074,43.678401,-79.346289,169,yelp,restaurant
3085,Galata Restaurant,5.0,12,669.4346349046224,43.678401,-79.346289,169,yelp,restaurant
3086,The Wood Owl,4.5,10,119.69473827736813,43.681991,-79.32945500000001,96,yelp,restaurant
3087,The Wren,4.0,225,122.22392168151443,43.681991,-79.32945500000001,96,yelp,restaurant
3088,Sala Modern Thai Kitchen & Bar,4.5,199,103.13364251078991,43.681991,-79.32945500000001,96,yelp,restaurant
3089,Morgan's On the Danforth,4.0,103,62.45048396383266,43.681991,-79.32945500000001,96,yelp,restaurant
3090,Borrel,3.5,20,34.6828298029362,43.681991,-79.32945500000001,96,yelp,restaurant
3091,Taverne Tamblyn,4.0,8,211.20486081118275,43.681991,-79.32945500000001,96,yelp,restaurant
3092,Good Vibes Kitchen,5.0,9,33.88893971971164,43.681991,-79.32945500000001,96,yelp,restaurant
3093,North of Brooklyn Pizzeria,4.5,17,231.97739844185546,43.681991,-79.32945500000001,96,yelp,restaurant
3094,Rudy,3.5,25,40.202333414662725,43.681991,-79.32945500000001,96,yelp,restaurant
3095,Pomarosa Coffee Shop & Kitchen,4.5,50,350.8136426225697,43.681991,-79.32945500000001,96,yelp,restaurant
3096,The Dylan Bar,3.5,24,85.4764586301067,43.681991,-79.32945500000001,96,yelp,restaurant
3097,Local 1794,4.0,121,900.6922814579166,43.681991,-79.32945500000001,96,yelp,restaurant
3098,Bancan Kitchen,4.5,7,41.30653927888767,43.681991,-79.32945500000001,96,yelp,restaurant
3099,Galata Restaurant,5.0,12,743.2080318993791,43.681991,-79.32945500000001,96,yelp,restaurant
3100,Aviator Danforth,3.5,15,274.5648541995519,43.681991,-79.32945500000001,96,yelp,restaurant
3101,Wazema Ethiopian Restaurant,4.5,27,92.37884457193842,43.681991,-79.32945500000001,96,yelp,restaurant
3102,Chachu's,4.5,3,776.3763569130555,43.681991,-79.32945500000001,96,yelp,restaurant
3103,Ha Gow Dim Sum House,4.0,118,673.894878039693,43.681991,-79.32945500000001,96,yelp,restaurant
3104,Rendez-Vous,4.0,115,169.75949256008946,43.681991,-79.32945500000001,96,yelp,restaurant
3105,El Sol Mexican Gallery Restaurant,3.5,60,259.0946702758253,43.681991,-79.32945500000001,96,yelp,restaurant
3106,King Rustic,4.0,64,93.39505847252013,43.6422222,-79.41111111111111,357,yelp,restaurant
3107,Le Swan,4.5,57,445.35270871139574,43.6422222,-79.41111111111111,357,yelp,restaurant
3108,Three Monks and a Duck,4.0,82,457.44052871815876,43.6422222,-79.41111111111111,357,yelp,restaurant
3109,NaiNai Noodles,4.5,21,219.30190184799102,43.6422222,-79.41111111111111,357,yelp,restaurant
3110,Oddseoul,4.0,330,822.0605148798523,43.6422222,-79.41111111111111,357,yelp,restaurant
3111,OEB Breakfast Co.,4.5,131,599.6107087056427,43.6422222,-79.41111111111111,357,yelp,restaurant
3112,Chiang Mai,4.5,74,686.3633440654146,43.6422222,-79.41111111111111,357,yelp,restaurant
3113,Smoque N' Bones,4.0,420,388.1527461230615,43.6422222,-79.41111111111111,357,yelp,restaurant
3114,Jules Bistro,4.0,85,493.88632368346765,43.6422222,-79.41111111111111,357,yelp,restaurant
3115,Bar'kada,4.0,31,559.7226573649092,43.6422222,-79.41111111111111,357,yelp,restaurant
3116,LOCAL Public Eatery - Liberty Village,4.0,308,774.0638891991247,43.6422222,-79.41111111111111,357,yelp,restaurant
3117,Mildred's Temple Kitchen,4.0,1039,792.2085266436216,43.6422222,-79.41111111111111,357,yelp,restaurant
3118,Beast Pizza,4.0,412,477.43922452229515,43.6422222,-79.41111111111111,357,yelp,restaurant
3119,Azhar,4.5,16,830.4275981318165,43.6422222,-79.41111111111111,357,yelp,restaurant
3120,1 Kitchen Toronto,4.0,52,740.4692100527313,43.6422222,-79.41111111111111,357,yelp,restaurant
3121,Agora,4.0,13,362.3852211286477,43.6422222,-79.41111111111111,357,yelp,restaurant
3122,Té,4.0,124,794.244871096501,43.6422222,-79.41111111111111,357,yelp,restaurant
3123,Zakkushi on Queen West,4.5,58,697.3571636435786,43.6422222,-79.41111111111111,357,yelp,restaurant
3124,Gusto 101,4.0,1154,922.5036323264744,43.6422222,-79.41111111111111,357,yelp,restaurant
3125,Trinity Market,5.0,4,435.16599127426076,43.6422222,-79.41111111111111,357,yelp,restaurant
3126,Rasa,4.5,330,537.1111135098282,43.663808,-79.41049100000001,489,yelp,restaurant
3127,Insomnia Restaurant & Lounge,4.0,1018,242.91897061469072,43.663808,-79.41049100000001,489,yelp,restaurant
3128,Daldongnae Korean BBQ - Christie,4.5,92,420.9497715240772,43.663808,-79.41049100000001,489,yelp,restaurant
3129,Jjin Toast,5.0,23,184.75968525747032,43.663808,-79.41049100000001,489,yelp,restaurant
3130,Jin Dal Lae,4.5,116,378.47087548101536,43.663808,-79.41049100000001,489,yelp,restaurant
3131,Her Chef,4.5,63,216.3897785271857,43.663808,-79.41049100000001,489,yelp,restaurant
3132,Mapo Pocha Soju Bar,5.0,3,505.0654615608065,43.663808,-79.41049100000001,489,yelp,restaurant
3133,Yummy Korean Food Restaurant,4.0,276,303.98477693941345,43.663808,-79.41049100000001,489,yelp,restaurant
3134,Paldo Gangsan,4.5,85,561.0136646151418,43.663808,-79.41049100000001,489,yelp,restaurant
3135,Her Father's Cider Bar & Kitchen,4.5,193,504.98885367769805,43.663808,-79.41049100000001,489,yelp,restaurant
3136,Mr.Tonkatsu,4.0,193,190.49912937083434,43.663808,-79.41049100000001,489,yelp,restaurant
3137,Szechuan Noodle Bowl,4.5,5,177.59369891438317,43.663808,-79.41049100000001,489,yelp,restaurant
3138,Korean Village Restaurant,4.0,430,334.4884774208067,43.663808,-79.41049100000001,489,yelp,restaurant
3139,Dreyfus,4.0,31,585.9508363261543,43.663808,-79.41049100000001,489,yelp,restaurant
